episode_index,length,mean_jerk,max_accel,reversal_rate,path_efficiency,mean_speed,terminal_success,iso_raw,quality,flagged
60,60,1.517548751365137,8.894522823624945,0.1864406779661017,0.527115051822485,8.45217103155294,0.0,-0.5307920852369662,0.46585549093431705,True
61,150,2.284291039780114,13.70844048279024,0.1241610738255033,0.1433116415791172,9.551446718604234,0.0,-0.397711623591737,0.9101192385889985,False
62,67,1.4185814650640023,7.140277784850942,0.1515151515151515,0.6167909117181937,7.289709556498275,0.0,-0.5682642154573095,0.340761928750309,True
63,140,1.7717765861134551,10.800410395917812,0.1151079136690647,0.1312036490476083,10.674479800776348,0.0,-0.40685891885468506,0.879582737406318,False
64,103,1.175471942874573,7.858129735745252,0.1470588235294117,0.2034600427491526,6.637592474420603,0.0,-0.4715185775865564,0.6637287949480133,False
65,166,2.0951596608028344,16.576408314791244,0.1818181818181818,0.1299163294055773,11.131119154074856,0.0,-0.4158372244287674,0.8496103760797991,False
66,67,2.34727455537013,13.58342246961214,0.1136363636363636,0.2229024499674292,13.10072384715436,0.0,-0.4849290403522375,0.6189605218866565,False
67,104,1.9631772855210536,11.64017920812564,0.116504854368932,0.1286072545397238,11.668333842180315,0.0,-0.4106098813984966,0.8670608641243599,False
68,90,1.7214559768143547,14.676405776908378,0.1404494382022472,0.3197953082759602,8.377236789796514,0.0,-0.42470013681268615,0.8200232329174055,False
69,150,1.5616036776224702,12.364766480070491,0.1677852348993288,0.0916931429890812,8.097877146738416,0.0,-0.3943397832719648,0.9213754846106613,False
70,186,2.1101668591474727,24.623065114936487,0.1459459459459459,0.0742808414946678,9.407067096840262,0.0,-0.4571717310304023,0.7116230067599256,False
71,134,1.6071135095492577,15.015802755543238,0.1428571428571428,0.2013151513689824,8.382022497371397,0.0,-0.3927071335825393,0.9268257743125788,False
72,148,1.9321113247148625,11.613291534483189,0.1598639455782313,0.2197413917262942,9.578252465945976,0.0,-0.3852006681672851,0.9518846778946182,False
73,112,1.52996632681807,10.38505523994172,0.1891891891891892,0.2546284359909063,7.77168655149918,0.0,-0.4078230597078265,0.8763641369942945,False
74,118,1.361362380293709,8.009513961675555,0.1752136752136752,0.2237442148334517,8.199720303658355,0.0,-0.4174263511641684,0.8443053794616664,False
75,98,1.6266025803184148,10.415178319301395,0.1597938144329896,0.1973763992321317,9.50814884239396,0.0,-0.38835861011828754,0.9413424907945438,False
76,89,1.3898732949873684,9.193608502071273,0.1534090909090909,0.2801048968702921,8.177323875429307,0.0,-0.4304794347942663,0.8007301485054009,False
77,122,1.7180775187072552,10.555416830677167,0.1942148760330578,0.2350325827105772,8.334365835465595,0.0,-0.39740764214219815,0.9111340227002053,False
78,176,2.2232924894269015,15.474810464282603,0.2085714285714285,0.1731838537835055,8.710901239505848,0.0,-0.45675490097143767,0.7130145144376223,False
79,70,3.42968815880367,22.916969092249303,0.1956521739130435,0.1406407742265118,13.165495987641668,0.0,-0.5770610211023494,0.3113954703315397,True
80,117,2.612037548163953,24.325359937765555,0.1724137931034483,0.106191321618302,10.745557521046564,0.0,-0.4403946699546653,0.7676300263929658,False
81,113,2.1895194706764927,15.168099677553316,0.1205357142857142,0.2535822538330119,8.582793712323204,0.0,-0.41956270899079,0.8371735561823296,False
82,94,1.2822680478332624,17.27281666727732,0.1881720430107527,0.3433555993420082,5.538213122087449,0.0,-0.523022239424989,0.4917936397538643,True
83,139,1.9555789877320504,13.564155422717324,0.1521739130434782,0.151695723273405,10.42098267475282,0.0,-0.37863347800729563,0.9738079901221909,False
84,80,2.022237791921935,18.60710070927011,0.1772151898734177,0.2152272870197764,8.756477166551162,0.0,-0.42656984736204895,0.8137815607333716,False
85,111,1.6399180704840437,8.667282864921244,0.2681818181818182,0.3057893908661374,6.151979161351169,0.0,-0.5528652724779325,0.3921683638750706,True
86,104,2.3319314418732175,13.38936294971802,0.1213592233009708,0.1691798042941348,10.224560344239034,0.0,-0.3941398691277502,0.9220428598648495,False
87,115,1.305601490355511,7.037250512685256,0.1973684210526315,0.371226551216185,5.97344399445063,0.0,-0.5022708475946562,0.561068204852466,False
88,81,3.1125106216227176,17.577741485392263,0.15625,0.1879607877452131,13.302800734876232,0.0,-0.5089081860943365,0.538910715767543,False
89,138,2.66398724078298,13.514291040447135,0.1642335766423357,0.1709018471090143,10.738176263684176,0.0,-0.4085998345487234,0.8737710222903443,False
90,109,1.810106058637919,9.832354917311898,0.1388888888888889,0.3474535416377513,7.5493085138263085,0.0,-0.43900577459809015,0.7722665887296459,False
91,101,2.5344338533762576,16.143437307380573,0.13,0.0451657331062467,10.49006300576051,0.0,-0.44066734165884675,0.7667197638970183,False
92,78,1.3855734121907204,9.786136239293612,0.1168831168831168,0.4119282737014129,8.247930523681735,0.0,-0.49146919714102993,0.5971274554145558,False
93,64,2.5741598372703716,14.2897082178938,0.2539682539682539,0.6209275495307922,6.701517596785417,0.0,-0.6451838457075633,0.08398040890340083,True
94,67,2.6902360765020195,12.783156287666293,0.2196969696969697,0.2386171057422967,9.300147360254138,0.0,-0.5176299606155088,0.5097947344501307,True
95,107,1.9347480084871969,18.26376977733466,0.1839622641509433,0.3181315384083366,10.244438573574232,0.0,-0.44148174665520074,0.7640010280937608,False
96,190,2.5056496986185626,18.52087946480417,0.1534391534391534,0.0691631560816518,11.243908004054454,0.0,-0.4446144538058819,0.753543082563211,False
97,111,3.7393816519577903,31.426029214675705,0.1409090909090909,0.1207438818913622,15.136257469871138,0.0,-0.6468399334706452,0.07845187566135974,True
98,68,1.5011100007672518,10.95481276493885,0.1940298507462686,0.4220340096567134,6.802085779408199,0.0,-0.4930793738692998,0.5917521874086895,False
99,82,2.361884721428522,14.322378204238582,0.1481481481481481,0.3412382799835806,9.88606396328884,0.0,-0.4418425161244577,0.7627966680061113,False
100,117,2.1074032282046065,11.593057535694514,0.1853448275862069,0.1467426568384471,10.8737425183536,0.0,-0.40069354292548237,0.9001646694355997,False
101,92,1.943735380693676,13.694636278513896,0.1318681318681318,0.2401258790728651,10.01730686528973,0.0,-0.4057683694081367,0.8832233288059622,False
102,114,2.0080352968601667,14.991877632361067,0.1327433628318584,0.1487475854038922,9.726241070959968,0.0,-0.38057915154169136,0.9673127299959711,False
103,141,2.0607590770096365,13.702927442854769,0.2107142857142857,0.140576332209965,10.219931336192031,0.0,-0.4328569443530918,0.7927932861468647,False
104,137,3.201303857627398,19.647888767119383,0.1764705882352941,0.0957059311450707,12.130067676009196,0.0,-0.5032095449896593,0.5579345425743061,False
105,75,2.967637312133864,25.25677885197251,0.1148648648648648,0.0733243928195834,13.589814641046072,0.0,-0.55726136349424,0.37749285218994943,True
106,126,2.0843468173710034,18.72720902281487,0.14,0.1252673256996309,11.160382008995878,0.0,-0.4001841400076871,0.9018652139522642,False
107,197,2.7523800144444825,39.432926279039286,0.135204081632653,0.0719334279148389,11.16220372044239,0.0,-0.5859628292614768,0.2816784810396052,True
108,112,2.3058056567380447,15.003067987454266,0.1531531531531531,0.1238888657587561,10.830433517702192,0.0,-0.38407405367904046,0.9556456655596889,False
109,145,2.636278020281387,14.689339817710378,0.1736111111111111,0.0381954101275683,12.061036218472983,0.0,-0.4571763716182711,0.711607515042115,False
110,131,1.5591629629200263,13.0547905581999,0.1961538461538461,0.0201791620135835,7.7146991258688065,0.0,-0.45498994156875566,0.7189064948906522,False
111,98,1.5402300573770058,8.712272333929173,0.1958762886597938,0.2070882479908247,6.42396834152737,0.0,-0.44045600197327067,0.7674252811426113,False
112,71,1.8520237734335712,11.915860323934591,0.1785714285714285,0.1470973180247875,10.016713813366833,0.0,-0.4144243470233491,0.8543269979140475,False
113,149,2.3122024327448187,13.231996185108311,0.1621621621621621,0.0823195481743895,8.608792634281675,0.0,-0.3892135461514077,0.93848844985282,False
114,165,2.289833968534209,17.004660119195997,0.1219512195121951,0.0891849907431779,11.597956778524969,0.0,-0.4372411804857204,0.7781573497306157,False
115,97,2.1340250157471816,13.889573261788009,0.15625,0.2310712004084575,8.911897220629704,0.0,-0.39252040731563437,0.9274491243528117,False
116,178,3.14337460412713,22.87884743067283,0.1666666666666666,0.0712015451868307,13.251192068263071,0.0,-0.5282798632097887,0.47424206518373485,True
117,116,2.367329675957956,16.132578239085166,0.1782608695652174,0.1861945545163738,10.683259215904558,0.0,-0.39976751327250526,0.9032560428722782,False
118,102,2.2761338877424246,14.32515976867314,0.1287128712871287,0.1378816151430878,10.308785322351383,0.0,-0.38657309611613216,0.9473030888589096,False
119,121,2.0059486554623587,14.609918580398876,0.1083333333333333,0.1376771553086501,11.82098670365912,0.0,-0.4245167542079561,0.8206354207789809,False
120,65,2.4196989081611706,22.44874156932961,0.1796875,0.0455150192393099,9.769582236995449,0.0,-0.4951266818861469,0.5849176399407624,False
121,137,2.159349022467811,25.32870908181163,0.1580882352941176,0.1546596751315771,10.305816257554042,0.0,-0.43067945570858784,0.800062416819568,False
122,119,1.182875673827168,5.439367987413345,0.173728813559322,0.3919213409989238,5.898317539953576,0.0,-0.5396258037745951,0.4363658058615696,True
123,205,1.641452712160042,11.406988085300966,0.1813725490196078,0.1384554444842439,9.693880916866084,0.0,-0.463079015159085,0.6919026649980689,False
124,148,1.55309866414874,9.258035885705176,0.1224489795918367,0.123409794915551,10.147494897227045,0.0,-0.4211466425008022,0.8318858961570003,False
125,159,1.905830066276362,13.992559334600571,0.1424050632911392,0.0440583320578528,10.39018416295374,0.0,-0.4135948882502483,0.8570959878807729,False
126,171,1.598872538919207,10.274180567477444,0.1323529411764706,0.1460680132512389,9.458502148767073,0.0,-0.4224161584534024,0.8276478591992302,False
127,141,1.5853847421066944,9.495453192413352,0.1428571428571428,0.2036238517917969,7.290370865682127,0.0,-0.41401387177756765,0.8556972912595613,False
128,96,2.3403861547831837,11.628400364435386,0.1421052631578947,0.1111815668101203,11.142028941988258,0.0,-0.3966046828204584,0.9138145493010321,False
129,156,2.112028376648277,15.424470683054803,0.1516129032258064,0.0759928418337601,11.034010524901284,0.0,-0.3964804859209485,0.9142291569702665,False
130,152,1.801903520268627,16.86415565859637,0.1490066225165563,0.0286466066630494,9.792122257589224,0.0,-0.4207621374919181,0.8331694928182009,False
131,183,1.927836859314242,14.595861091719897,0.1483516483516483,0.0942352155538307,10.55215864981965,0.0,-0.40503178045903365,0.8856822905721298,False
132,155,2.3770435298828727,13.819150606997392,0.1623376623376623,0.0537570751131816,12.699611359289712,0.0,-0.44113797557370515,0.7651486423048361,False
133,131,1.5483706829810422,13.271924929292506,0.1461538461538461,0.173781173215422,8.505823417848717,0.0,-0.3846527208960485,0.9537138953862563,False
134,123,1.8026631978727423,8.342631981051444,0.1639344262295081,0.0793180541772611,10.366273788329371,0.0,-0.41414437015248384,0.8552616473161425,False
135,103,1.6315291077242142,11.573991635527891,0.1568627450980392,0.1285257166588034,9.894811606792963,0.0,-0.379080541208799,0.9723155548624766,False
136,125,1.8159564481261523,8.482832394355865,0.1733870967741935,0.1122240233377546,10.257771373104315,0.0,-0.40660898287208325,0.8804171010306375,False
137,92,1.3381605808126635,7.176387741544024,0.0934065934065934,0.148745019506456,8.51473607662048,0.0,-0.5122191302191684,0.5278577600820245,False
138,186,2.154354907548126,13.10875426925586,0.1648648648648648,0.1075502740990306,9.225268595155791,0.0,-0.404578763049809,0.8871946028190731,False
139,105,1.5719865547473226,9.578180174112967,0.173076923076923,0.2451648378168888,7.940273057819206,0.0,-0.39792962950388466,0.9093914674170004,False
140,112,2.254494940445166,10.197987506064022,0.1531531531531531,0.1368890785540706,8.964784238221704,0.0,-0.38933314880344827,0.938089179202808,False
141,186,1.9332030113940275,15.25550589425442,0.1189189189189189,0.0920890089763684,10.00620216513142,0.0,-0.4318628825262586,0.7961117720247293,False
142,122,1.4959743566569277,9.625119079486137,0.0909090909090909,0.1340146806706846,10.840676757430233,0.0,-0.47639699178918027,0.6474431392666619,False
143,146,1.7775083677638572,11.914372715069923,0.1517241379310344,0.1143767018243218,9.842078525432322,0.0,-0.3707875873975928,1.0,False
144,133,2.26102528325223,14.642634018610316,0.1515151515151515,0.2112533725896486,10.32630626764215,0.0,-0.39301318453335626,0.9258040815659329,False
145,167,2.3292228769885774,13.78177743932366,0.1506024096385542,0.1499412312100963,10.974572797760562,0.0,-0.40490641690315937,0.8861007929011981,False
146,103,1.582803625502102,10.828493004047612,0.1372549019607843,0.1861394952271818,8.472684561398912,0.0,-0.38323550924464994,0.9584449862743286,False
147,162,1.7332818503691885,12.227755854910122,0.1521739130434782,0.087309826241878,9.27873034838689,0.0,-0.38759829114075395,0.9438806707361833,False
148,78,2.4371246659695327,18.996535366796724,0.1428571428571428,0.2865679837888896,13.012629582132044,0.0,-0.4999753637689873,0.5687312399401484,False
149,137,2.433200708408036,13.139998493684509,0.1102941176470588,0.1858713249514789,13.42655290877454,0.0,-0.47070976621956667,0.6664288574861376,False
150,113,1.796857008817076,11.893125303813427,0.1160714285714285,0.1740036894050334,10.383997332428878,0.0,-0.39744173632045654,0.911020205786595,False
151,152,1.805895188091309,10.360700587498563,0.1490066225165563,0.0984636347792144,10.212031918127549,0.0,-0.3873713877147389,0.9446381445617992,False
152,154,1.773810369164458,10.88037560428502,0.1503267973856209,0.0494743169395933,10.20256006273017,0.0,-0.4086129520071291,0.8737272321564736,False
153,97,2.6879340351407115,16.189829737554305,0.1927083333333333,0.069960731661326,13.339915030605336,0.0,-0.49875813497643057,0.5727947261833511,False
154,99,2.3894404542636267,13.011630208698858,0.1071428571428571,0.1100129635218032,12.886058510109306,0.0,-0.44406788210907466,0.7553677079618881,False
155,94,2.383197871808884,17.265385546253647,0.1129032258064516,0.2306334511991177,12.88321971838437,0.0,-0.4599314423876794,0.7024102365690803,False
156,90,2.432152710728478,18.524440839825676,0.0842696629213483,0.0739322984340431,11.733369867215265,0.0,-0.5063657728916151,0.5473980775001679,False
157,114,1.824309839703197,13.682260282835106,0.1283185840707964,0.140134584872434,10.143507749416775,0.0,-0.3834249103830914,0.9578127066854707,False
158,105,1.6577107605115144,10.002342839752815,0.1201923076923077,0.0994444046476466,10.062717489352844,0.0,-0.40749090978741676,0.8774729561748127,False
159,94,3.859399832424307,41.16900437603017,0.1182795698924731,0.2087270703803018,13.792927797006136,0.0,-0.670340414626409,0.0,True
160,147,2.226571670486631,11.91940049119228,0.1404109589041096,0.1813384522380484,11.205340929108566,0.0,-0.39432592992634824,0.9214217313636789,False
161,137,2.3740461845754757,28.386320340537516,0.1727941176470588,0.1361643250770839,8.941824567213573,0.0,-0.44581396619020336,0.7495387391710346,False
162,161,2.231148389318291,13.980181198415115,0.14375,0.0620740043396261,10.25883924331039,0.0,-0.4028345465129722,0.8930173371693801,False
163,76,1.4854138404088646,10.722988714820756,0.1533333333333333,0.2282484173636552,8.382872620865456,0.0,-0.4201145478451317,0.8353313473824768,False
164,126,1.5468302740157638,12.115284413788697,0.164,0.0402550549068454,9.268483325582896,0.0,-0.403321480846849,0.8913917997361953,False
165,193,1.5319022424402695,10.014771541357756,0.1614583333333333,0.0913871433210108,9.203554214252206,0.0,-0.4442653286706633,0.7547085702618195,False
166,105,1.781877640914261,10.071245956522842,0.1682692307692307,0.2307445645609845,8.189671441186665,0.0,-0.38958480946167023,0.9372490580777627,False
167,140,1.9418118939975633,10.021475833096654,0.1798561151079136,0.1873753044178837,8.45378393242691,0.0,-0.38731853821432877,0.944814572542463,False
168,85,1.9777505329245035,12.16107874476865,0.1369047619047619,0.0521008070470701,9.019150188537774,0.0,-0.42088944165442954,0.8327445121438766,False
169,134,1.7534890532639036,11.573489879412069,0.1466165413533834,0.1307225435076227,9.024084632072276,0.0,-0.37860847053365076,0.973891472804949,False
170,130,1.5640991990049131,11.403618303360275,0.1589147286821705,0.1463017210984068,6.361899341380572,0.0,-0.4211209570928562,0.8319716419941657,False
171,115,1.7014078095979723,18.541052464565972,0.1228070175438596,0.3094661318803671,9.800216767803247,0.0,-0.4506295779361024,0.7334627375173409,False
172,78,2.3996970517060103,12.59724924063045,0.1688311688311688,0.0972155035511358,9.305411193744042,0.0,-0.41313595750739124,0.858628040664593,False
173,131,1.5074001377794102,10.569876191394332,0.1346153846153846,0.1976164040500702,8.105390473054968,0.0,-0.39951096284404897,0.9041124875629515,False
174,246,1.882066558785991,17.320315172288144,0.1530612244897959,0.094220336627698,9.40292798875683,0.0,-0.5160283556186874,0.51514138736487,False
175,146,2.0003709637702025,10.891642156100072,0.1620689655172413,0.1116293793345628,9.713501982871644,0.0,-0.37439126126860467,0.9879698218696525,False
176,89,2.047444596637657,10.58071994182674,0.2159090909090909,0.1419410568841999,7.916621405816904,0.0,-0.4474100417597087,0.7442105451951314,False
177,127,1.552950598084156,9.584033749431628,0.1349206349206349,0.0747342926421784,8.923925266111377,0.0,-0.40473570358215083,0.8866706867746355,False
178,148,1.9355048485512556,19.511462750947555,0.1054421768707483,0.0748783052402715,10.219469366801604,0.0,-0.4391910699894551,0.7716480153945879,False
179,155,1.777636807683412,11.818111869179049,0.1590909090909091,0.2109860963706105,8.473803401758406,0.0,-0.39031197412980834,0.934821557476733,False
180,170,1.7705716244932292,9.362570824406156,0.1272189349112426,0.0854614180465995,9.56056426971785,0.0,-0.41949594305939286,0.8373964415144922,False
181,107,2.276312586065435,14.335921881763683,0.1698113207547169,0.1175546993275122,9.510512070291997,0.0,-0.382264159868104,0.9616876509673377,False
182,56,2.5285750163977,19.747607084007768,0.209090909090909,0.2952381068212427,8.702455677917744,0.0,-0.5341727811375097,0.45456968224468286,True
183,139,1.655260575597166,15.327216068597425,0.1630434782608695,0.1764765663233735,7.873856010279826,0.0,-0.3945593231077843,0.9206425927269476,False
184,229,2.1087737601848144,11.738025721253656,0.1842105263157894,0.0200592572133838,10.46583599431018,0.0,-0.5339485839012356,0.45531812197181937,True
185,64,1.9735096352311865,11.375319595943044,0.1666666666666666,0.2293442112526467,10.422995382821185,0.0,-0.43868996886398093,0.7733208459604347,False
186,92,1.342435212511322,10.75312876771486,0.1538461538461538,0.183314144219963,5.851254897084096,0.0,-0.45976434751956036,0.7029680509274518,False
187,145,1.5964482372585922,11.356660081673011,0.1423611111111111,0.1045998923048176,9.517943391378385,0.0,-0.38300131303697493,0.9592268056610511,False
188,105,1.798415322223857,9.112077031812335,0.125,0.1230104742860759,10.761511188673843,0.0,-0.41296054162369805,0.8592136331469473,False
189,160,2.098459709775929,13.13105085312407,0.1509433962264151,0.1058825753960261,12.148666821635622,0.0,-0.41023850456887706,0.8683006348621464,False
190,204,1.9497759429522463,12.2968642798311,0.1551724137931034,0.127271733735946,9.047634815985138,0.0,-0.4345812278408644,0.7870370944803595,False
191,159,1.824956599978261,11.262986903374076,0.1772151898734177,0.172401627910174,8.525581318623427,0.0,-0.39272486877154705,0.9267665687655245,False
192,185,1.927805011403396,11.447699585867293,0.171195652173913,0.1262091912556574,9.3691181835508,0.0,-0.4094232806880844,0.8710221043549712,False
193,125,1.6209048246718654,11.502683974724109,0.1854838709677419,0.1758452545577473,7.423731688200017,0.0,-0.3973976346054555,0.9111674309535515,False
194,95,2.407192890527685,16.568805441950015,0.1276595744680851,0.1834154866075244,11.286205144021764,0.0,-0.41099893619915867,0.8657620788507864,False
